"Row.names","Connectivity","PValue","pert_id","pert_iname","pert_type","cell_id","pert_idose","pert_itime","distil_id"
"CPC006_NOMO1_6H:BRD-K90735586-001-07-4:10","-0.34318","0.3810500","BRD-K90735586","BRD-K90735586","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:E01|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:E01"
"CPC006_NOMO1_6H:BRD-K32330832-001-01-0:11.1","-0.34257","0.4397100","BRD-K32330832","VER-155008","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:P15|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:P15"
"KMS002_NOMO1_6H:A17","-0.34007","0.3133200","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:A17"
"CPC006_NOMO1_6H:BRD-K26664453-001-03-4:10","-0.33910","0.3428600","BRD-K26664453","cytochalasin-b","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G15|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:G15"
"CPC006_NOMO1_6H:BRD-K75532464-001-01-4:10","-0.33791","0.3668400","BRD-K75532464","FTI-276","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:M23|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:M23"
"KMS002_NOMO1_24H:BRD-K58466974-001-01-9:0.04","-0.33771","0.2542000","BRD-K58466974","TUL_XXI035","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:C08|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:C08|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:C08|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:C08"
"CPC006_NOMO1_6H:BRD-A84481105-003-17-2:10","-0.33713","0.4373000","BRD-A84481105","thioridazine","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G23"
"CPC006_NOMO1_6H:BRD-A75409952:10","-0.33029","0.4803300","BRD-A75409952","wortmannin","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:A04|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:A04"
"CPC006_NOMO1_6H:BRD-K70792160-003-02-0:24","-0.33016","0.4419900","BRD-K70792160","10-DEBC","trt_cp","NOMO1","20 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:P06|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:P06"
"KMS002_NOMO1_6H:P10","-0.33000","0.4288100","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:P10"
"CPC006_NOMO1_6H:BRD-K12184916-001-03-0:0.63","-0.32947","0.5609400","BRD-K12184916","NVP-BEZ235","trt_cp","NOMO1","500 nM","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:N19|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:N19"
"CPC006_NOMO1_6H:BRD-K45399554-001-03-2:10","-0.32890","0.2500000","BRD-K45399554","CAM-9-027-3","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:O19|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:O19"
"CPC006_NOMO1_6H:BRD-A47829399-001-01-1:10","-0.32867","0.5063700","BRD-A47829399","artesunate","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G20"
"CPC006_NOMO1_6H:BRD-A31107743-001-01-3:0.09","-0.32302","0.5017500","BRD-A31107743","brefeldin-a","trt_cp","NOMO1","100 nM","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:K20|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:K20"
"KMS002_NOMO1_6H:BRD-K51556300-001-01-9:3.38","-0.32221","0.4509400","BRD-K51556300","BRD-K51556300","trt_cp","NOMO1","3 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E04|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E04|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E04"
"CPC006_NOMO1_6H:BRD-K30064966-001-01-5:11.1","-0.31797","0.5000000","BRD-K30064966","BRD-K30064966","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:P11|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:P11"
"CPC006_NOMO1_6H:BRD-K82818427-001-01-4:44.4","-0.31631","0.4295600","BRD-K82818427","batimastat","trt_cp","NOMO1","40 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:F03|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:F03"
"KMS002_NOMO1_24H:BRD-K46625679-001-01-3:0.12","-0.31555","0.4603900","BRD-K46625679","MW-STK33-97","trt_cp","NOMO1","100 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:D18|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:D18|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:D18|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:D18"
"KMS002_NOMO1_24H:BRD-K95985487-001-02-1:0.12","-0.31528","0.4319800","BRD-K95985487","BRD-K95985487","trt_cp","NOMO1","100 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:F18|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:F18|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:F18|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:F18"
"CPC006_NOMO1_6H:BRD-K79382620-001-01-1:11.1","-0.31439","0.5561800","BRD-K79382620","TH02453-036-P1","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:O21|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:O21"
"CPC006_NOMO1_6H:BRD-K41859756-001-01-9:10","-0.31408","0.5076600","BRD-K41859756","NVP-AUY922","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:H15|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:H15"
"CPC006_NOMO1_6H:BRD-A09533288-003-20-5:10","-0.31260","0.5507700","BRD-A09533288","verapamil","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G08|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:G08"
"CPC006_NOMO1_6H:BRD-A14395271-001-01-5:10","-0.31091","0.5487400","BRD-A14395271","mesoridazine","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G10|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:G10"
"CPC006_NOMO1_6H:BRD-K76703230-001-01-3:0.31","-0.31073","0.5397600","BRD-K76703230","YM-155","trt_cp","NOMO1","500 nM","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:J09|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:J09"
"KMS002_NOMO1_6H:BRD-K49010888-001-01-2:1.12","-0.30740","0.4796700","BRD-K49010888","BRD-K49010888","trt_cp","NOMO1","1 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:I05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:I05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:I05"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:3.35","-0.30599","0.3891900","BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","3 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H04|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H04|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H04"
"CPC006_NOMO1_6H:BRD-K12762134-001-01-3:11.1","-0.30328","0.3516500","BRD-K12762134","XAV-939","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:H01|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:H01"
"KMS002_NOMO1_24H:BRD-K48188942-001-01-1:0.04","-0.30300","0.1783800","BRD-K48188942","BG-STK33-59","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:G08|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:G08|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:G08|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:G08"
"CPC006_NOMO1_6H:BRD-K28112517-001-03-6:11.1","-0.30295","0.5689700","BRD-K28112517","BRD-K28112517","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:H05"
"KMS002_NOMO1_24H:BRD-K38340366-001-12-4:0.12","-0.30281","0.4015500","BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","100 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:F07|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:F07|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:F07|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:F07"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.37","-0.30169","0.4899100","BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","500 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H06|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H06|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H06"
"KMS002_NOMO1_24H:BRD-K23582869-001-01-3:0.04","-0.30156","0.1693500","BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:H08|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:H08|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:H08|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:H08"
"KMS002_NOMO1_24H:BRD-K09085930-001-02-8:0.37","-0.29668","0.6320200","BRD-K09085930","TUL_XX087","trt_cp","NOMO1","500 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:B17|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:B17|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:B17|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:B17"
"KMS002_NOMO1_6H:BRD-K58466974-001-01-9:10","-0.29648","0.3871000","BRD-K58466974","TUL_XXI035","trt_cp","NOMO1","10 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C03"
"KMS002_NOMO1_6H:P05","-0.29455","0.5954900","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:P05"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.04","-0.29284","0.4661700","BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F08"
"CPC006_NOMO1_6H:BRD-K89687904-001-01-8:10","-0.29213","0.4285700","BRD-K89687904","PKCbeta-inhibitor","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:M17|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:M17"
"KMS002_NOMO1_24H:BRD-K69885235-001-01-2:3.33","-0.29126","0.3218900","BRD-K69885235","MW-STK33-100","trt_cp","NOMO1","3 <U+788C>M","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:M04|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:M04|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:M04|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:M04"
"CPC006_NOMO1_6H:BRD-K08589866-001-01-0:10","-0.28943","0.4108300","BRD-K08589866","linsitinib","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:L10|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:L10"
"KMS002_NOMO1_6H:G23","-0.28919","0.6337500","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:G23|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:G23"
"CPC006_NOMO1_6H:BRD-K09907482-001-02-5:40","-0.28691","0.5599000","BRD-K09907482","PRL-3-inhibitor-I","trt_cp","NOMO1","40 <U+788C>M","6 h","CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:F04"
"CPC006_NOMO1_6H:BRD-K81418486-001-13-7:11.1","-0.28623","0.5104200","BRD-K81418486","vorinostat","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:J17|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:J17"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:1.11","-0.28566","0.5088200","BRD-K35669573","TUL-XX023","trt_cp","NOMO1","1 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N05"
"CPC006_NOMO1_6H:BRD-K86574132-001-04-9:48","-0.28560","0.5641600","BRD-K86574132","BRD-K86574132","trt_cp","NOMO1","50 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:A07|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:A07"
"KMS002_NOMO1_24H:BRD-K09085930-001-02-8:0.01","-0.28440","0.6148300","BRD-K09085930","TUL_XX087","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:B20|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:B20|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:B20|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:B20"
"CPC006_NOMO1_6H:BRD-K04887706-001-01-6:9.1","-0.28432","0.6372300","BRD-K04887706","AKT-inhibitor-1-2","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:A24|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:A24"
"KMS002_NOMO1_6H:BRD-K23582869-001-01-3:0.04","-0.28316","0.6780900","BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:H08|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:H08|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:H08"
"KMS002_NOMO1_6H:BRD-K12683773-300-02-1:0","-0.28076","0.6136800","BRD-K12683773","methyl-fasudil","trt_cp","NOMO1","1 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C21|KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C22|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C21|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C22|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C21|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C22"
"CPC006_NOMO1_6H:BRD-A05874290-001-02-5:160","-0.27413","0.6420000","BRD-A05874290","DL-TBOA","trt_cp","NOMO1","100 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:F15|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:F15"
"CPC006_NOMO1_6H:BRD-K50590187-001-10-8:160","-0.27337","0.7063800","BRD-K50590187","capsaicin","trt_cp","NOMO1","100 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:D09|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:D09"
"KMS002_NOMO1_24H:BRD-K35669573-001-02-9:0.01","-0.27040","0.7406100","BRD-K35669573","TUL-XX023","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:N09|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:N09|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:N09"
"KMS002_NOMO1_24H:K23","-0.26875","0.6927200","DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:K23|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:K23"
"CPC006_NOMO1_6H:BRD-K28100108-001-01-0:15.7","-0.26828","0.7110300","BRD-K28100108","BRD-K28100108","trt_cp","NOMO1","20 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:K10|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:K10"
"CPC006_NOMO1_6H:BRD-K56700933-001-01-3:10","-0.26724","0.7539200","BRD-K56700933","phenethyl-isothiocyanate","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:G16|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:G16"
"KMS002_NOMO1_6H:BRD-K51556300-001-01-9:10.15","-0.26619","0.7090900","BRD-K51556300","BRD-K51556300","trt_cp","NOMO1","10 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E03"
"KMS002_NOMO1_6H:J18","-0.26516","0.6626500","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:J18"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:0.12","-0.26428","0.6284000","BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F07"
"KMS002_NOMO1_24H:L22","-0.26243","0.7554900","DMSO","DMSO","ctl_vehicle","NOMO1","-666","24 h","KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:L22"
"KMS002_NOMO1_6H:BRD-K95985487-001-02-1:10","-0.26175","0.7366900","BRD-K95985487","BRD-K95985487","trt_cp","NOMO1","10 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F14|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F14|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F14"
"CPC006_NOMO1_6H:BRD-K92991072-001-02-3:10","-0.25696","0.5063800","BRD-K92991072","PAC-1","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:O10|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:O10"
"KMS002_NOMO1_6H:BRD-K51556300-001-01-9:1.13","-0.25228","0.5600000","BRD-K51556300","BRD-K51556300","trt_cp","NOMO1","1 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:E05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:E05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:E05"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:1.11","-0.25141","0.7943400","BRD-K09085930","TUL_XX087","trt_cp","NOMO1","1 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B16|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B16|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B16"
"KMS002_NOMO1_6H:BRD-K69885235-001-01-2:10","-0.25059","0.7775500","BRD-K69885235","MW-STK33-100","trt_cp","NOMO1","10 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:M03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:M03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:M03"
"CPC006_NOMO1_6H:BRD-K87142802-001-02-7:10","-0.24966","0.7744800","BRD-K87142802","veliparib","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:C23|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:C23"
"KMS002_NOMO1_6H:BRD-K09085930-001-02-8:0.01","-0.24833","0.7325300","BRD-K09085930","TUL_XX087","trt_cp","NOMO1","10 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:B20|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:B20|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:B20"
"KMS002_NOMO1_6H:BRD-K38340366-001-12-4:3.33","-0.24827","0.6000000","BRD-K38340366","MW-STK33-1C","trt_cp","NOMO1","3 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:F04|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:F04|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:F04"
"KMS002_NOMO1_24H:BRD-K05922103-001-01-9:0.37","-0.24817","0.7775300","BRD-K05922103","BG-STK33-03","trt_cp","NOMO1","500 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:K06|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:K06|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:K06|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:K06"
"CPC006_NOMO1_6H:BRD-K16701932-001-01-1:80","-0.24226","0.7929200","BRD-K16701932","Gly-Gly-PALO","trt_cp","NOMO1","80 <U+788C>M","6 h","CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:B15"
"CPC006_NOMO1_6H:BRD-K06854232-001-03-3:10","-0.23275","0.8778300","BRD-K06854232","AM-580","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:I18|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:I18"
"KMS002_NOMO1_24H:BRD-K49010888-001-01-2:0.01","-0.22604","0.7532100","BRD-K49010888","BRD-K49010888","trt_cp","NOMO1","10 nM","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:I09|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:I09|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:I09|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:I09"
"KMS002_NOMO1_6H:BRD-K58466974-001-01-9:0.12","-0.22410","0.8304600","BRD-K58466974","TUL_XXI035","trt_cp","NOMO1","100 nM","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C07|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C07|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C07"
"CPC006_NOMO1_6H:BRD-K88560311-011-02-2:10","-0.22278","0.8805300","BRD-K88560311","rucaparib","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:C11"
"KMS002_NOMO1_6H:O24","-0.22261","0.7866100","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:O24"
"CPC006_NOMO1_6H:BRD-K59597909-001-10-1:10","-0.22116","0.9132800","BRD-K59597909","phenothiazine","trt_cp","NOMO1","10 <U+788C>M","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:M11|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:M11"
"KMS002_NOMO1_6H:BRD-K58466974-001-01-9:1.11","-0.21729","0.8707500","BRD-K58466974","TUL_XXI035","trt_cp","NOMO1","1 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:C05|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:C05|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:C05"
"KMS002_NOMO1_6H:K18","-0.21529","0.7761200","DMSO","DMSO","ctl_vehicle","NOMO1","-666","6 h","KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:K18"
"KMS002_NOMO1_24H:BRD-K23582869-001-01-3:3.35","-0.21484","0.7922500","BRD-K23582869","BRD-K23582869","trt_cp","NOMO1","3 <U+788C>M","24 h","KMS002_NOMO1_24H_X1_B5_DUO52HI53LO:H04|KMS002_NOMO1_24H_X2_B5_DUO52HI53LO:H04|KMS002_NOMO1_24H_X3.A2_B5_DUO52HI53LO:H04|KMS002_NOMO1_24H_X3_F2B4_DUO52HI53LO:H04"
"CPC006_NOMO1_6H:DMSO:-666","-0.21279","0.9409300","DMSO","DMSO","ctl_vehicle","NOMO1","0.1 %","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:A17|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:A18|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:B17|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:E05|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:F05|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:F06|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:I15|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:I16|CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:J16|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:A18|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:E05|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:E06|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:F05|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:F06|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:I16|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:M09|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:N10"
"CPC006_NOMO1_6H:BRD-A85860691-001-02-2:0.08","-0.20810","0.8907000","BRD-A85860691","chaetocin","trt_cp","NOMO1","100 nM","6 h","CPC006_NOMO1_6H_X1_B5_DUO52HI53LO:N03|CPC006_NOMO1_6H_X2_B5_DUO52HI53LO:N03"
"KMS002_NOMO1_6H:BRD-K35669573-001-02-9:10","-0.20471","0.8929600","BRD-K35669573","TUL-XX023","trt_cp","NOMO1","10 <U+788C>M","6 h","KMS002_NOMO1_6H_X1_B5_DUO52HI53LO:N03|KMS002_NOMO1_6H_X2_B5_DUO52HI53LO:N03|KMS002_NOMO1_6H_X3_B5_DUO52HI53LO:N03"
